time,epoch,train_loss,val_loss,eval_success,eval_in_progress,eval_invalid_action,eval_repeat,eval_false_complete,eval_max_step_exceeded,eval_acc,eval_spl,train_dur,rollout_dur,eval_dur
2023-02-07 12:55:39.225251+00:00,0,3.4083524284050357,2.010578413307667,0.53,0.0,0.24,0.23,0.0,0.0,0.53,0.3459012920236614,81.31493401527405,0,8.223484992980957
2023-02-07 12:57:10.364477+00:00,1,1.9750981280658622,1.9249487765133382,0.67,0.0,0.12,0.21,0.0,0.0,0.67,0.4497308909802472,77.2519838809967,0,7.556509494781494
2023-02-07 12:58:42.417655+00:00,2,1.9298175508258124,1.9252139694988728,0.58,0.0,0.2,0.21,0.01,0.0,0.58,0.37942133970581843,78.27550482749939,0,7.325437545776367
2023-02-07 13:00:14.231262+00:00,3,1.9049931853870148,1.882940573990345,0.62,0.0,0.19,0.19,0.0,0.0,0.62,0.41115204468685623,77.81238460540771,0,7.604851961135864
2023-02-07 13:01:47.058448+00:00,4,1.8875180237378792,1.8706219382584095,0.7,0.0,0.08,0.22,0.0,0.0,0.7,0.4708511231967736,78.92922830581665,0,7.564637660980225

